"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push","Feb 10, 2026, 8:34 AM","Feb 10, 2026, 10:17 AM","Pretty mean push day bit bloated and indigestion at the start but got better","Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,
"Push","Feb 10, 2026, 8:34 AM","Feb 10, 2026, 10:17 AM","Pretty mean push day bit bloated and indigestion at the start but got better","Lateral Raise (Cable)",,"",1,"normal",7.5,14,,,
"Push","Feb 10, 2026, 8:34 AM","Feb 10, 2026, 10:17 AM","Pretty mean push day bit bloated and indigestion at the start but got better","Lateral Raise (Cable)",,"",2,"normal",7.5,14,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Standing Calf Raise (Machine)",,"",0,"normal",200,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Standing Calf Raise (Machine)",,"",1,"normal",200,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Standing Calf Raise (Machine)",,"",2,"normal",200,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Seated Leg Curl (Machine)",,"",0,"normal",80,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Seated Leg Curl (Machine)",,"",1,"normal",80,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Seated Leg Curl (Machine)",,"",2,"normal",80,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Press (Machine)",,"",0,"normal",200,13,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Press (Machine)",,"",1,"normal",200,13,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Press (Machine)",,"",2,"normal",200,13,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Extension (Machine)",,"",0,"normal",110,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Extension (Machine)",,"",1,"normal",105,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Leg Extension (Machine)",,"",2,"normal",105,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Hip Abduction (Machine)",,"",0,"normal",100,22,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Hip Abduction (Machine)",,"",1,"normal",102.5,22,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Hip Abduction (Machine)",,"",2,"normal",102.5,22,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Romanian Deadlift (Barbell)",,"",0,"normal",120,13,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Romanian Deadlift (Barbell)",,"",1,"normal",130,15,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Romanian Deadlift (Barbell)",,"",2,"normal",150,10,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Crunch (Machine)",,"",0,"normal",40,12,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Crunch (Machine)",,"",1,"normal",45,10,,,
"Lower","Feb 9, 2026, 5:43 PM","Feb 9, 2026, 7:26 PM","Went for a run this morning then hit a solid leg day too 💪","Crunch (Machine)",,"",2,"normal",45,10,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Lat Pulldown (Cable)",,"",0,"normal",82.5,13,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Lat Pulldown (Cable)",,"",1,"normal",82.5,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Lat Pulldown (Cable)",,"",2,"normal",90,8,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Single Arm Lat Pulldown",,"",0,"normal",40,10,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Single Arm Lat Pulldown",,"",1,"normal",40,10,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Single Arm Lat Pulldown",,"",2,"normal",40,10,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Cable Row - Bar Grip",,"",0,"normal",82.5,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Cable Row - Bar Grip",,"",1,"normal",90,9,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Cable Row - Bar Grip",,"",2,"normal",90,9,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Reverse Fly Single Arm (Cable)",,"",0,"normal",25,14,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Reverse Fly Single Arm (Cable)",,"",1,"normal",27.5,14,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Reverse Fly Single Arm (Cable)",,"",2,"normal",27.5,14,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Hammer Curl (Dumbbell)",,"",0,"normal",20,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Hammer Curl (Dumbbell)",,"",2,"normal",20,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Palms Up Wrist Curl",,"",0,"normal",16,16,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Palms Up Wrist Curl",,"",1,"normal",18,14,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Palms Up Wrist Curl",,"",2,"normal",18,14,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Wrist Extension (Barbell)",,"",0,"normal",12,12,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Wrist Extension (Barbell)",,"",1,"normal",12,16,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Seated Wrist Extension (Barbell)",,"",2,"normal",12,16,,,
"Pull","Feb 8, 2026, 1:49 PM","Feb 8, 2026, 3:08 PM","Solid solid pull day. Feeling strong and feeling jacked too","Treadmill",,"",0,"normal",,,3.25,2400,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Bench Press (Barbell)",,"",0,"normal",105,1,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Chest Press (Machine)",,"",0,"normal",98,8,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Chest Press (Machine)",,"",1,"normal",98,11,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Chest Press (Machine)",,"",2,"normal",98,13,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Chest Press (Machine)",,"",3,"normal",98,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Lateral Raise (Machine)",,"",0,"normal",35,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Lateral Raise (Machine)",,"",1,"normal",35,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Lateral Raise (Machine)",,"",2,"normal",35,13,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Seated Shoulder Press (Machine)",,"",0,"normal",50,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Seated Shoulder Press (Machine)",,"",1,"normal",50,10,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Seated Shoulder Press (Machine)",,"",2,"normal",50,16,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Triceps Pushdown",,"",0,"normal",37.5,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Triceps Pushdown",,"",1,"normal",37.5,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Triceps Pushdown",,"",2,"normal",35,12,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,10,,,
"Push","Feb 7, 2026, 4:05 PM","Feb 7, 2026, 5:22 PM","Nina and i went for our prs and both get them, otherwise workout was alr","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,10,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Squat (Barbell)",,"",0,"normal",100,9,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Squat (Barbell)",,"",1,"normal",100,8,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Squat (Barbell)",,"",2,"normal",100,8,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Back Extension (Weighted Hyperextension)",,"",0,"normal",30,12,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Back Extension (Weighted Hyperextension)",,"",1,"normal",50,12,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Back Extension (Weighted Hyperextension)",,"",2,"normal",50,13,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Leg Extension (Machine)",,"",0,"normal",110,13,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Leg Extension (Machine)",,"",1,"normal",110,8,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Hip Abduction (Machine)",,"",0,"normal",100,22,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Hip Abduction (Machine)",,"",1,"normal",102.5,20,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Hip Abduction (Machine)",,"",2,"normal",102.5,16,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Cable Crunch",,"",0,"normal",40,12,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Cable Crunch",,"",1,"normal",50,14,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Cable Crunch",,"",2,"normal",50,12,,,
"Lower","Feb 5, 2026, 5:03 PM","Feb 5, 2026, 6:47 PM","First squats in a while legs are destroyed","Spinning",,"",0,"normal",,,,2400,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Single Arm Lat Pulldown",,"",0,"normal",37.5,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Single Arm Lat Pulldown",,"",1,"normal",37.5,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Single Arm Lat Pulldown",,"",2,"normal",37.5,13,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Pull Up",,"",0,"normal",,16,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Pull Up",,"",1,"normal",,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Pull Up",,"",2,"normal",,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Cable Row - Bar Grip",,"",0,"normal",82.5,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Cable Row - Bar Grip",,"",1,"normal",72.5,13,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Cable Row - Bar Grip",,"",2,"normal",72.5,14,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Reverse Fly Single Arm (Cable)",,"",0,"normal",25,13,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Reverse Fly Single Arm (Cable)",,"",1,"normal",25,14,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Reverse Fly Single Arm (Cable)",,"",2,"normal",25,14,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Hammer Curl (Dumbbell)",,"",0,"normal",20,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Hammer Curl (Dumbbell)",,"",1,"normal",20,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Hammer Curl (Dumbbell)",,"",2,"normal",20,12,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Palms Up Wrist Curl",,"",0,"normal",16,14,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Palms Up Wrist Curl",,"",1,"normal",16,14,,,
"Pull","Feb 3, 2026, 8:38 PM","Feb 3, 2026, 9:59 PM","Average one today, not good but not bad either. I hate training forearms but its a must","Seated Palms Up Wrist Curl",,"",2,"normal",16,12,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Bench Press (Barbell)",,"",0,"normal",90,6,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Bench Press (Barbell)",,"",1,"normal",90,5,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Bench Press (Barbell)",,"",2,"normal",90,5,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Chest Press (Machine)",,"",0,"normal",91,16,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Chest Press (Machine)",,"",1,"normal",98,15,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Chest Press (Machine)",,"",2,"normal",105,12,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Chest Press (Machine)",,"",3,"normal",111,8,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Lateral Raise (Machine)",,"",0,"normal",30,16,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Lateral Raise (Machine)",,"",1,"normal",35,13,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Lateral Raise (Machine)",,"",2,"normal",35,13,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Seated Shoulder Press (Machine)",,"",0,"normal",60,8,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Seated Shoulder Press (Machine)",,"",1,"normal",50,12,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Seated Shoulder Press (Machine)",,"",2,"normal",50,8,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,8,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,9,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,8,,,
"Push","Feb 2, 2026, 7:35 PM","Feb 2, 2026, 9:42 PM","Ngl perfect push day felt really good and hoping that the next one is just as good","Spinning",,"",0,"normal",,,,2404,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Seated Leg Curl (Machine)",,"",0,"normal",70,16,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Seated Leg Curl (Machine)",,"",1,"normal",80,12,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Seated Leg Curl (Machine)",,"",2,"normal",80,12,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Leg Extension (Machine)",,"",0,"normal",110,13,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Leg Extension (Machine)",,"",1,"normal",110,14,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Leg Extension (Machine)",,"",2,"normal",100,13,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Hip Abduction (Machine)",,"",0,"normal",102.5,20,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Hip Abduction (Machine)",,"",1,"normal",102.5,20,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Hip Abduction (Machine)",,"",2,"normal",102.5,20,,,
"Lower","Feb 1, 2026, 8:52 PM","Feb 1, 2026, 10:11 PM","Low volume leg day. Been busy and tired from moving","Spinning",,"",0,"normal",,,,1998,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Bench Press (Barbell)",,"",0,"normal",85,7,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Bench Press (Barbell)",,"",1,"normal",85,6,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Bench Press (Barbell)",,"",2,"normal",70,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lat Pulldown (Cable)",,"",0,"normal",82.5,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lat Pulldown (Cable)",,"",1,"normal",82.5,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lat Pulldown (Cable)",,"",2,"normal",82.5,9,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Seated Cable Row - Bar Grip",,"",0,"normal",82.5,13,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Seated Cable Row - Bar Grip",,"",1,"normal",82.5,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Seated Cable Row - Bar Grip",,"",2,"normal",82.5,11,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lateral Raise (Machine)",,"",0,"normal",35,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lateral Raise (Machine)",,"",1,"normal",30,15,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Lateral Raise (Machine)",,"",2,"normal",30,15,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Single Arm Lat Pulldown",,"",0,"normal",35,13,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Single Arm Lat Pulldown",,"",1,"normal",35,14,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Single Arm Lat Pulldown",,"",2,"normal",35,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Chest Press (Machine)",,"",0,"normal",91,9,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Chest Press (Machine)",,"",1,"normal",84,8,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Chest Press (Machine)",,"",2,"normal",84,7,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Incline Bench Press (Smith Machine)",,"",0,"normal",55.5,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Incline Bench Press (Smith Machine)",,"",1,"normal",55.5,12,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Incline Bench Press (Smith Machine)",,"",2,"normal",55.5,9,,,
"Upper","Jan 31, 2026, 9:22 AM","Jan 31, 2026, 10:44 AM","Solid workout forgot my headphones tho","Treadmill",,"",0,"normal",,,3.25,2400,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Back Extension (Weighted Hyperextension)",,"",0,"normal",30,15,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Back Extension (Weighted Hyperextension)",,"",1,"normal",40,14,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Back Extension (Weighted Hyperextension)",,"",2,"normal",40,14,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Leg Extension (Machine)",,"",0,"normal",100,16,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Leg Extension (Machine)",,"",1,"normal",105,13,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Leg Extension (Machine)",,"",2,"normal",105,14,,,
"Lower","Jan 29, 2026, 2:17 PM","Jan 29, 2026, 3:39 PM","Solid leg day with some good stretching at the end","Hack Squat (Machine)",,"",0,"normal",156,12,,,
